"","x","y","Features"
"1",0,NA,"1"
"2",0.208087615838248,0.54646017699115,"1"
"3",0.24178601516428,0.534450651769088,"1"
"4",0.259477674810446,0.525597269624573,"1"
"5",0.268744734625105,0.516181229773463,"1"
"6",0.280539174389216,0.513888888888889,"1"
"7",0.294018534119629,0.515509601181684,"1"
"8",0.302443133951137,0.513590844062947,"1"
"9",0.310867733782645,0.511789181692094,"1"
"10",0.315080033698399,0.508843537414966,"1"
"11",0.322662173546757,0.509308510638298,"1"
"12",0.326874473462511,0.506527415143603,"1"
"13",0.330244313395114,0.503856041131105,"1"
"14",0.335299073294019,0.502525252525252,"1"
"15",0.337826453243471,0.499377334993773,"1"
"16",0.342038753159225,0.498159509202454,"1"
"17",0.34709351305813,0.498186215235792,"1"
"18",0.352148272957035,0.497619047619048,"1"
"19",0.35804549283909,0.498241500586166,"1"
"20",0.364785172704297,0.499423298731257,"1"
"21",0.369839932603201,0.497168742921857,"1"
"22",0.374894692502106,0.49171270718232,"1"
"23",0.383319292333614,0.494028230184582,"1"
"24",0.38921651221567,0.493062966915688,"1"
"25",0.397641112047178,0.494240837696335,"1"
"26",0.403538331929233,0.494324045407637,"1"
"27",0.408593091828138,0.496926229508197,"1"
"28",0.411120471777591,0.494929006085193,"1"
"29",0.414490311710194,0.494472361809045,"1"
"30",0.415332771693345,0.493,"1"
"31",0.419545071609099,0.493069306930693,"1"
"32",0.422072451558551,0.494082840236686,"1"
"33",0.422914911541702,0.493123772102161,"1"
"34",0.422914911541702,0.492156862745098,"1"
"35",0.422914911541702,0.491674828599412,"1"
"36",0.422914911541702,0.49119373776908,"1"
"37",0.422914911541702,0.490713587487781,"1"
"38",0.422914911541702,0.490234375,"1"
"39",0.424599831508003,0.489320388349515,"1"
"40",0.424599831508003,0.48695652173913,"1"
"41",0.425442291491154,0.48604427333975,"1"
"42",0.426284751474305,0.485604606525912,"1"
"43",0.432181971356361,0.487642585551331,"1"
"44",0.432181971356361,0.486255924170616,"1"
"45",0.433866891322662,0.484934086629002,"1"
"46",0.434709351305813,0.484052532833021,"1"
"47",0.436394271272115,0.484565014031805,"1"
"48",0.438079191238416,0.484622553588071,"1"
"49",0.438921651221567,0.484200743494424,"1"
"50",0.440606571187869,0.484708063021316,"1"
"51",0.443133951137321,0.484792626728111,"1"
"52",0.443976411120472,0.482600732600733,"1"
"53",0.444818871103623,0.481312670920693,"1"
"54",0.449031171019377,0.482789855072464,"1"
"55",0.45240101095198,0.482913669064748,"1"
"56",0.454928390901432,0.482573726541555,"1"
"57",0.459983150800337,0.482332155477032,"1"
"58",0.464195450716091,0.482486865148862,"1"
"59",0.465037910699242,0.479582971329279,"1"
"60",0.468407750631845,0.479310344827586,"1"
"61",0.471777590564448,0.479452054794521,"1"
"62",0.474304970513901,0.479148936170213,"1"
"63",0.483572030328559,0.481947942905122,"1"
"64",0.486099410278012,0.480833333333333,"1"
"65",0.488626790227464,0.480132450331126,"1"
"66",0.491154170176917,0.477868852459016,"1"
"67",0.496208930075821,0.479251423921888,"1"
"68",0.497893850042123,0.478155339805825,"1"
"69",0.501263689974726,0.478680611423974,"1"
"70",0.50547598989048,0.476568705321684,"1"
"71",0.507160909856782,0.474015748031496,"1"
"72",0.510530749789385,0.472330475448168,"1"
"73",0.512215669755687,0.472416472416472,"1"
"74",0.516427969671441,0.474091260634184,"1"
"75",0.518955349620893,0.473846153846154,"1"
"76",0.519797809604044,0.473159509202454,"1"
"77",0.520640269587195,0.472116119174943,"1"
"78",0.521482729570345,0.471439451637471,"1"
"79",0.523167649536647,0.471884498480243,"1"
"80",0.524852569502949,0.471969696969697,"1"
"81",0.525695029486099,0.472012102874433,"1"
"82",0.52653748946925,0.470987189148455,"1"
"83",0.527379949452401,0.471030850263356,"1"
"84",0.527379949452401,0.470676691729323,"1"
"85",0.528222409435552,0.470720720720721,"1"
"86",0.529064869418703,0.470764617691154,"1"
"87",0.529064869418703,0.470411985018727,"1"
"88",0.529064869418703,0.470059880239521,"1"
"89",0.529064869418703,0.469708302169035,"1"
"90",0.529064869418703,0.469357249626308,"1"
"91",0.529064869418703,0.469006721433906,"1"
"92",0.529907329401853,0.469052945563013,"1"
"93",0.530749789385004,0.469448584202683,"1"
"94",0.531592249368155,0.469494047619048,"1"
"95",0.532434709351306,0.469190794357832,"1"
"96",0.532434709351306,0.468842729970326,"1"
"97",0.533277169334457,0.468888888888889,"1"
"98",0.534119629317607,0.468588322246859,"1"
"99",0.534119629317607,0.468242245199409,"1"
"100",0.534119629317607,0.46789667896679,"1"
"101",0.535804549283909,0.468335787923417,"1"
"102",0.538331929233361,0.469507714915503,"1"
"103",0.539174389216512,0.469208211143695,"1"
"104",0.539174389216512,0.468521229868228,"1"
"105",0.539174389216512,0.467153284671533,"1"
"106",0.542544229149115,0.467343976777939,"1"
"107",0.543386689132266,0.46671490593343,"1"
"108",0.544229149115417,0.466089466089466,"1"
"109",0.545071609098568,0.466138328530259,"1"
"110",0.545071609098568,0.465802735781138,"1"
"111",0.546756529064869,0.465900933237617,"1"
"112",0.548441449031171,0.465665236051502,"1"
"113",0.549283909014322,0.465714285714286,"1"
"114",0.550126368997473,0.465431218816821,"1"
"115",0.551811288963774,0.465860597439545,"1"
"116",0.552653748946925,0.466240227434257,"1"
"117",0.552653748946925,0.465578424414478,"1"
"118",0.552653748946925,0.46491849751949,"1"
"119",0.553496208930076,0.465297450424929,"1"
"120",0.554338668913227,0.465017667844523,"1"
"121",0.554338668913227,0.464689265536723,"1"
"122",0.556023588879528,0.464135021097046,"1"
"123",0.556023588879528,0.463808854532677,"1"
"124",0.55770850884583,0.464561403508772,"1"
"125",0.559393428812131,0.46531184302733,"1"
"126",0.561078348778433,0.466060181945416,"1"
"127",0.562763268744735,0.466480446927374,"1"
"128",0.563605728727885,0.46652719665272,"1"
"129",0.563605728727885,0.466202090592334,"1"
"130",0.564448188711036,0.465601111883252,"1"
"131",0.567818028643639,0.466759002770083,"1"
"132",0.56866048862679,0.467128027681661,"1"
"133",0.570345408593092,0.467864547339323,"1"
"134",0.572872788542544,0.467997247075017,"1"
"135",0.573715248525695,0.467398764584763,"1"
"136",0.575400168491997,0.467168262653899,"1"
"137",0.576242628475147,0.466575716234652,"1"
"138",0.577085088458298,0.465669612508498,"1"
"139",0.577085088458298,0.464406779661017,"1"
"140",0.577927548441449,0.463513513513513,"1"
"141",0.580454928390901,0.463973063973064,"1"
"142",0.583824768323505,0.464788732394366,"1"
"143",0.586352148272957,0.464619492656876,"1"
"144",0.588037068239259,0.463171864631719,"1"
"145",0.588879528222409,0.462913907284768,"1"
"146",0.58972198820556,0.4614370468029,"1"
"147",0.591406908171862,0.461235216819974,"1"
"148",0.592249368155013,0.459777632439503,"1"
"149",0.595619208087616,0.460586319218241,"1"
"150",0.59983150800337,0.46084142394822,"1"
"151",0.601516427969671,0.461240310077519,"1"
"152",0.603201347935973,0.460450160771704,"1"
"153",0.604886267902275,0.459079283887468,"1"
"154",0.605728727885425,0.456797966963151,"1"
"155",0.609098567818029,0.456727732154138,"1"
"156",0.61078348778433,0.456549118387909,"1"
"157",0.614995787700084,0.45625,"1"
"158",0.616680707666386,0.455790784557908,"1"
"159",0.62089300758214,0.454657618753856,"1"
"160",0.625105307497894,0.45521472392638,"1"
"161",0.631002527379949,0.455873402312842,"1"
"162",0.633529907329402,0.455757575757576,"1"
"163",0.638584667228307,0.456077015643803,"1"
"164",0.640269587194608,0.455089820359281,"1"
"165",0.642796967144061,0.453626634958383,"1"
"166",0.647851727042965,0.453955135773318,"1"
"167",0.648694187026116,0.453474676089517,"1"
"168",0.650379106992418,0.452255418863503,"1"
"169",0.652064026958719,0.45131195335277,"1"
"170",0.652064026958719,0.449738524113887,"1"
"171",0.656276326874473,0.449250288350634,"1"
"172",0.661331086773378,0.449599083619702,"1"
"173",0.66301600673968,0.448688711516534,"1"
"174",0.664700926705981,0.448040885860307,"1"
"175",0.666385846672283,0.446892655367232,"1"
"176",0.668070766638585,0.44625773776027,"1"
"177",0.668913226621735,0.445566778900112,"1"
"178",0.669755686604886,0.443886097152429,"1"
"179",0.669755686604886,0.442157953281424,"1"
"180",0.670598146588037,0.441241685144124,"1"
